date,000016.XSHG,000905.XSHG,000300.XSHG,399673.XSHE
2021/5/18,3537.7,6599.6,5187.6,3053.32
2021/5/19,3511.47,6584.39,5172.27,3085.75
2021/5/20,3522.45,6548.71,5186.41,3107.53
2021/5/21,3481.86,6527.86,5134.15,3075.73
2021/5/24,3497.75,6544.12,5155.59,3102
2021/5/25,3641.29,6619.67,5318.48,3197.03
2021/5/26,3657.19,6628.21,5320.59,3164.03
2021/5/27,3664.94,6685.41,5338.23,3189.03
2021/5/28,3659.3,6668.17,5321.09,3208.04
2021/5/31,3650.22,6728.99,5331.57,3300.76
2021/6/1,3650.9,6739.76,5341.68,3286.86
2021/6/2,3622.4,6681.43,5289.97,3225.1
2021/6/3,3591.16,6667.73,5255.29,3175.52
2021/6/4,3612.7,6693.06,5282.28,3219.93
2021/6/7,3601.11,6721.5,5277.63,3193.94
2021/6/8,3580.28,6684.56,5232.12,3174.09
2021/6/9,3587.53,6692.9,5236.45,3170.08
2021/6/10,3607.68,6765.64,5271.47,3262.21
2021/6/11,3576.78,6725.92,5224.7,3283.19
2021/6/15,3528.67,6663.66,5166.56,3250.21
2021/6/16,3486.29,6566.29,5080.49,3100.05
2021/6/17,3481.6,6616.17,5101.89,3166.6
2021/6/18,3454.59,6657.76,5102.47,3231.05
2021/6/21,3431.25,6707.18,5090.39,3264.24
2021/6/22,3464.71,6739.79,5122.16,3277.01
2021/6/23,3471.34,6789.95,5147.39,3317.7
2021/6/24,3483.91,6754.87,5155.97,3274.26
2021/6/25,3535.02,6813.41,5239.97,3355.53
2021/6/28,3520.74,6828.52,5251.76,3430.67
2021/6/29,3482.73,6765.42,5190.54,3429.43
2021/6/30,3498.65,6808.18,5224.04,3512.44
2021/7/1,3535.25,6716.67,5229.66,3495.86
2021/7/2,3408.24,6658.05,5081.12,3373.61
2021/7/5,3404.79,6711.01,5085.79,3391.81
2021/7/6,3405.28,6709.5,5083.1,3324.56
2021/7/7,3424.39,6764.13,5140.49,3458.24
2021/7/8,3373.26,6748.65,5088.26,3488.05
2021/7/9,3361.59,6804.54,5069.44,3462.04
2021/7/12,3384.51,6904.38,5132.71,3587.55
2021/7/13,3391.74,6961.85,5142.1,3558.64
2021/7/14,3339.38,6898.75,5083.08,3534.81
2021/7/15,3411.29,6932.41,5151.46,3590.09
2021/7/16,3369.9,6925.12,5094.77,3469.44
2021/7/19,3385.37,6889.34,5113.49,3490.36
2021/7/20,3378.63,6901.13,5108.99,3507.04
2021/7/21,3388.52,6984.54,5144.04,3622.42
2021/7/22,3392.72,7026.55,5151.75,3603.04
2021/7/23,3357.45,6985.75,5089.23,3518.43
2021/7/26,3228.37,6868.21,4925.3,3407.86
2021/7/27,3126.38,6719.26,4751.31,3255.27
2021/7/28,3154.64,6621.98,4760.48,3318.33
2021/7/29,3182.8,6758.89,4850.27,3510.72
2021/7/30,3132.82,6767.32,4811.17,3486.85
2021/8/2,3211.14,6872,4933.74,3528.86
2021/8/3,3223.83,6816.01,4934.46,3501.55
2021/8/4,3233.1,6931.34,4978.85,3603.3
2021/8/5,3227.36,6911.83,4948.67,3573.08
2021/8/6,3195.7,6938.87,4921.56,3533.39
2021/8/9,3235.21,6979.53,4985.56,3477.69
2021/8/10,3288.65,7019.23,5043.15,3481.6
2021/8/11,3262.5751,7073.5219,5015.3406,3454.1405
